"auto_ids","n","geoms"
442,1,"1015.623,1002.108,-2.351"
443,1,"1015.803,1002.534,-2.342"
444,2,"1015.641,1002.613,-2.371,1015.581,1002.643,-2.358"
445,1,"1015.629,1002.692,-2.354"
446,2,"1015.52,1002.741,-2.329,1015.521,1002.746,-2.326"
447,4,"1015.793,1002.745,-2.349,1015.862,1002.808,-2.354,1015.89,1002.744,-2.36,1015.793,1002.745,-2.349"
448,2,"1015.837,1002.788,-2.345,1015.786,1002.837,-2.332"
449,2,"1015.602,1003.194,-2.346,1015.584,1003.284,-2.336"
450,1,"1015.722,1002.132,-2.378"
451,2,"1015.937,1002.082,-2.375,1016.007,1002.122,-2.413"
452,2,"1015.907,1002.069,-2.379,1015.918,1002.002,-2.384"
453,2,"1015.939,1002.16,-2.392,1015.889,1002.192,-2.384"
454,2,"1015.766,1002.207,-2.386,1015.849,1002.253,-2.39"
455,1,"1015.805,1002.294,-2.394"
456,1,"1015.738,1002.291,-2.384"
457,2,"1015.562,1002.285,-2.385,1015.537,1002.337,-2.391"
458,4,"1015.698,1002.337,-2.393,1015.623,1002.378,-2.4,1015.692,1002.403,-2.38,1015.698,1002.337,-2.393"
459,1,"1015.877,1002.404,-2.388"
460,1,"1015.806,1002.592,-2.361"
461,2,"1015.597,1002.543,-2.377,1015.687,1002.575,-2.383"
462,1,"1015.54,1002.599,-2.352"
463,2,"1015.615,1002.856,-2.383,1015.677,1002.889,-2.366"
464,1,"1015.637,1003.048,-2.355"
465,1,"1015.714,1003.097,-2.359"
466,1,"1015.539,1003.126,-2.341"
467,4,"1015.651,1003.128,-2.373,1015.722,1003.173,-2.371,1015.671,1003.217,-2.361,1015.651,1003.128,-2.373"
468,1,"1016.137,1002.046,-2.37"
469,1,"1016.042,1002.077,-2.406"
470,2,"1015.902,1002.131,-2.409,1015.942,1002.173,-2.409"
471,1,"1015.801,1002.208,-2.406"
472,1,"1015.776,1002.225,-2.404"
473,1,"1015.928,1002.31,-2.413"
474,1,"1015.909,1002.334,-2.407"
475,1,"1015.639,1002.397,-2.405"
476,1,"1015.686,1002.459,-2.381"
477,2,"1015.52,1002.462,-2.36,1015.562,1002.528,-2.368"
478,1,"1015.962,1002.531,-2.416"
479,1,"1015.951,1002.625,-2.412"
480,2,"1015.89,1002.675,-2.39,1015.948,1002.697,-2.406"
481,1,"1015.531,1002.707,-2.341"
482,2,"1015.874,1002.727,-2.383,1015.879,1002.798,-2.37"
483,2,"1015.924,1002.614,-2.393,1015.897,1002.667,-2.394"
484,2,"1015.612,1002.725,-2.395,1015.578,1002.762,-2.378"
485,4,"1015.585,1002.673,-2.383,1015.67,1002.701,-2.403,1015.561,1002.745,-2.378,1015.585,1002.673,-2.383"
486,2,"1015.78,1002.943,-2.378,1015.787,1002.999,-2.376"
487,1,"1015.711,1003.155,-2.384"
488,2,"1015.664,1003.111,-2.385,1015.655,1003.149,-2.388"
489,2,"1015.518,1003.09,-2.33,1015.552,1003.143,-2.343"
490,2,"1015.626,1003.23,-2.362,1015.663,1003.293,-2.386"
491,2,"1015.654,1003.312,-2.369,1015.657,1003.338,-2.372"
492,2,"1015.527,1003.35,-2.381,1015.596,1003.348,-2.371"
493,2,"1015.823,1003.369,-2.496,1015.737,1003.384,-2.451"
494,2,"1015.694,1002.518,-2.404,1015.676,1002.567,-2.404"
495,2,"1015.601,1003.026,-2.396,1015.558,1003.094,-2.384"
496,4,"1015.643,1003.243,-2.406,1015.696,1003.302,-2.39,1015.67,1003.335,-2.386,1015.643,1003.243,-2.406"
497,2,"1015.551,1003.309,-2.394,1015.529,1003.293,-2.395"
498,1,"1015.495,1002.049,-2.358"
499,1,"1015.661,1002.072,-2.42"
500,2,"1015.708,1002.071,-2.44,1015.727,1002.12,-2.44"
501,2,"1015.715,1002.056,-2.434,1015.744,1002.121,-2.435"
502,2,"1015.908,1002.106,-2.438,1015.86,1002.156,-2.427"
503,1,"1015.91,1002.23,-2.431"
504,2,"1015.705,1002.328,-2.439,1015.759,1002.346,-2.447"
505,1,"1015.525,1002.557,-2.385"
506,1,"1015.809,1002.624,-2.424"
507,1,"1015.903,1002.756,-2.414"
508,2,"1015.648,1003.036,-2.418,1015.629,1003.109,-2.433"
509,2,"1015.827,1003.036,-2.425,1015.815,1003.109,-2.433"
510,1,"1015.843,1003.032,-2.406"
511,1,"1015.73,1003.206,-2.401"
512,1,"1015.569,1003.221,-2.408"
513,2,"1015.597,1003.265,-2.416,1015.649,1003.294,-2.408"
514,2,"1015.556,1003.086,-2.445,1015.544,1003.181,-2.414"
515,2,"1015.532,1003.207,-2.414,1015.524,1003.274,-2.4"
516,2,"1015.623,1003.242,-2.435,1015.618,1003.273,-2.43"
517,2,"1015.755,1003.185,-2.44,1015.771,1003.24,-2.44"
518,5,"1015.811,1003.108,-2.454,1015.819,1003.058,-2.447,1015.768,1003.024,-2.448,1015.767,1003.084,-2.446,1015.811,1003.108,-2.454"
519,1,"1015.62,1003.073,-2.439"
520,2,"1015.603,1003.087,-2.452,1015.571,1003.13,-2.461"
521,1,"1015.872,1002.867,-2.426"
522,2,"1015.929,1002.611,-2.453,1015.911,1002.658,-2.428"
523,1,"1015.779,1002.553,-2.429"
524,2,"1015.785,1002.459,-2.427,1015.764,1002.523,-2.444"
525,1,"1015.669,1002.458,-2.432"
526,1,"1015.671,1003.409,-2.437"
527,1,"1015.695,1003.328,-2.443"
528,1,"1015.595,1003.151,-2.461"
529,2,"1015.836,1002.752,-2.464,1015.846,1002.811,-2.45"
530,1,"1015.75,1002.901,-2.441"
531,1,"1015.76,1002.926,-2.431"
532,2,"1015.834,1002.442,-2.446,1015.76,1002.478,-2.453"
533,1,"1015.785,1002.379,-2.469"
534,1,"1015.701,1002.373,-2.455"
535,1,"1015.734,1003.236,-2.468"
536,2,"1015.582,1003.097,-2.494,1015.567,1003.177,-2.472"
537,2,"1015.555,1003.043,-2.476,1015.524,1003.106,-2.451"
538,1,"1015.902,1002.758,-2.445"
539,1,"1015.846,1002.692,-2.449"
540,1,"1015.706,1002.913,-2.472"
541,1,"1015.681,1002.278,-2.46"
542,1,"1015.712,1002.409,-2.472"
543,2,"1015.787,1002.243,-2.475,1015.774,1002.298,-2.474"
544,2,"1015.893,1002.184,-2.483,1015.83,1002.181,-2.464"
545,1,"1015.626,1002.084,-2.448"
546,2,"1015.861,1002.037,-2.45,1015.815,1002.073,-2.455"
547,2,"1015.859,1002.1,-2.466,1015.793,1002.1,-2.451"
548,1,"1015.87,1002.164,-2.492"
549,2,"1015.806,1002.084,-2.462,1015.752,1002.089,-2.469"
550,2,"1015.735,1002.034,-2.434,1015.713,1002.11,-2.488"
551,2,"1015.686,1002.224,-2.481,1015.64,1002.263,-2.502"
552,1,"1015.857,1002.597,-2.476"
553,1,"1015.964,1002.647,-2.49"
554,2,"1015.594,1002.837,-2.475,1015.558,1002.791,-2.489"
555,4,"1015.683,1002.904,-2.505,1015.647,1002.945,-2.506,1015.698,1002.955,-2.512,1015.683,1002.904,-2.505"
556,2,"1015.853,1003.268,-2.456,1015.828,1003.294,-2.545"
557,2,"1015.546,1002.219,-2.496,1015.589,1002.272,-2.501"
558,2,"1015.769,1002.108,-2.484,1015.867,1002.151,-2.483"
559,4,"1015.767,1002.135,-2.489,1015.862,1002.152,-2.484,1015.804,1002.206,-2.518,1015.767,1002.135,-2.489"
560,2,"1015.951,1002.145,-2.494,1015.943,1002.246,-2.494"
561,1,"1015.975,1002.317,-2.476"
562,1,"1015.932,1002.265,-2.485"
563,2,"1015.725,1002.312,-2.512,1015.773,1002.371,-2.501"
564,1,"1015.848,1003.034,-2.506"
565,2,"1015.739,1003.088,-2.519,1015.762,1003.152,-2.51"
566,5,"1015.625,1003.238,-2.547,1015.703,1003.243,-2.527,1015.756,1003.198,-2.516,1015.794,1003.247,-2.52,1015.625,1003.238,-2.547"
567,1,"1015.832,1003.31,-2.517"
568,2,"1015.758,1002.083,-2.464,1015.758,1002.136,-2.531"
569,2,"1015.767,1002.155,-2.527,1015.754,1002.228,-2.53"
570,2,"1015.689,1002.271,-2.523,1015.709,1002.328,-2.518"
571,4,"1015.802,1002.362,-2.49,1015.744,1002.364,-2.527,1015.774,1002.373,-2.535,1015.802,1002.362,-2.49"
572,1,"1015.616,1002.391,-2.492"
573,2,"1015.683,1002.388,-2.499,1015.692,1002.468,-2.519"
574,1,"1015.721,1002.809,-2.5"
575,2,"1015.667,1003.042,-2.54,1015.646,1003.124,-2.526"
576,2,"1015.6,1003.586,-2.522,1015.58,1003.633,-2.542"
577,1,"1015.674,1003.274,-2.569"
578,1,"1015.739,1003.086,-2.522"
579,1,"1016.131,1002.04,-2.511"
580,1,"1015.952,1002.101,-2.52"
581,1,"1016.018,1002.195,-2.533"
582,1,"1015.967,1002.219,-2.527"
583,1,"1015.687,1002.019,-2.475"
584,2,"1015.74,1002.332,-2.547,1015.784,1002.392,-2.549"
585,1,"1015.526,1002.455,-2.503"
586,2,"1015.695,1002.496,-2.522,1015.681,1002.572,-2.513"
587,1,"1015.874,1002.767,-2.53"
588,1,"1015.884,1002.887,-2.517"
589,1,"1015.592,1002.127,-2.545"
590,1,"1015.724,1002.268,-2.549"
591,1,"1015.931,1002.315,-2.537"
592,1,"1015.935,1002.712,-2.542"
593,1,"1015.712,1002.844,-2.543"
594,2,"1015.862,1002.912,-2.544,1015.926,1002.924,-2.542"
595,2,"1015.76,1002.36,-2.575,1015.738,1002.396,-2.563"
596,1,"1015.824,1003.06,-2.552"
597,1,"1015.655,1003.006,-2.559"
598,1,"1015.564,1002.95,-2.558"
599,1,"1015.544,1002.806,-2.547"
600,2,"1015.64,1002.822,-2.565,1015.699,1002.828,-2.565"
601,1,"1015.914,1002.817,-2.533"
602,1,"1015.937,1002.741,-2.55"
603,1,"1015.634,1002.684,-2.572"
604,1,"1015.75,1002.396,-2.545"
605,1,"1015.643,1002.175,-2.538"
606,2,"1015.893,1002.467,-2.559,1015.867,1002.516,-2.561"
607,2,"1015.901,1002.354,-2.559,1015.824,1002.364,-2.568"
608,2,"1015.682,1002.022,-2.541,1015.654,1002.112,-2.521"
609,1,"1015.964,1002.103,-2.508"
610,2,"1016.083,1002.301,-2.549,1016.11,1002.351,-2.559"
611,2,"1015.556,1003.236,-2.562,1015.636,1003.243,-2.577"
612,1,"1015.52,1003.119,-2.577"
613,4,"1015.582,1003.036,-2.581,1015.577,1003.105,-2.577,1015.647,1003.076,-2.59,1015.582,1003.036,-2.581"
614,1,"1015.862,1003.217,-2.571"
615,2,"1015.851,1003.167,-2.564,1015.9,1003.121,-2.564"
616,1,"1015.946,1002.922,-2.538"
617,1,"1015.524,1002.871,-2.553"
618,1,"1015.611,1002.315,-2.546"
619,2,"1015.61,1002.136,-2.552,1015.673,1002.096,-2.556"
620,1,"1015.932,1002.082,-2.535"
621,1,"1016.006,1002.333,-2.553"
622,1,"1015.952,1002.437,-2.558"
623,1,"1015.911,1003.025,-2.572"
624,1,"1015.917,1002.845,-2.575"
625,2,"1015.608,1002.841,-2.566,1015.58,1002.768,-2.572"
626,2,"1015.555,1002.223,-2.565,1015.609,1002.173,-2.575"
627,1,"1015.941,1002.048,-2.576"
628,1,"1015.993,1002.211,-2.569"
629,1,"1015.949,1002.286,-2.581"
630,1,"1015.93,1002.328,-2.568"
631,2,"1015.77,1002.296,-2.582,1015.741,1002.345,-2.58"
632,2,"1015.75,1002.409,-2.561,1015.781,1002.468,-2.566"
633,2,"1015.885,1003.307,-2.584,1015.808,1003.321,-2.571"
634,1,"1015.668,1003.107,-2.597"
635,1,"1015.673,1002.829,-2.586"
636,2,"1015.868,1002.846,-2.569,1015.858,1002.783,-2.582"
637,4,"1015.787,1002.772,-2.56,1015.834,1002.796,-2.584,1015.8,1002.695,-2.639,1015.787,1002.772,-2.56"
638,1,"1015.909,1002.34,-2.583"
639,1,"1016.051,1002.297,-2.571"
640,1,"1015.631,1003.242,-2.616"
641,2,"1015.911,1002.874,-2.588,1015.957,1002.854,-2.591"
642,2,"1015.838,1002.298,-2.585,1015.79,1002.262,-2.589"
643,2,"1016.003,1001.988,-2.542,1016.015,1002.025,-2.561"
644,2,"1015.953,1002.113,-2.597,1015.916,1002.095,-2.599"
645,1,"1015.825,1002.142,-2.603"
646,2,"1016.044,1002.28,-2.588,1015.988,1002.274,-2.592"
647,2,"1015.717,1002.3,-2.582,1015.698,1002.243,-2.585"
648,1,"1015.523,1002.294,-2.556"
649,1,"1016.045,1002.385,-2.564"
650,1,"1015.92,1002.395,-2.588"
651,2,"1015.866,1002.339,-2.597,1015.83,1002.381,-2.597"
652,2,"1015.935,1002.63,-2.588,1015.892,1002.637,-2.605"
653,1,"1015.938,1002.904,-2.573"
654,2,"1015.723,1002.865,-2.591,1015.684,1002.823,-2.589"
655,1,"1015.535,1002.799,-2.568"
656,2,"1015.675,1003.179,-2.617,1015.674,1003.229,-2.611"
657,2,"1015.621,1003.188,-2.629,1015.612,1003.256,-2.607"
658,1,"1016.052,1002.206,-2.605"
659,4,"1015.963,1002.292,-2.587,1015.911,1002.307,-2.621,1015.94,1002.283,-2.645,1015.963,1002.292,-2.587"
660,1,"1015.835,1002.279,-2.624"
661,1,"1015.767,1002.287,-2.623"
662,2,"1015.931,1002.415,-2.61,1015.995,1002.407,-2.6"
663,1,"1015.71,1002.601,-2.621"
664,1,"1015.786,1002.693,-2.631"
665,2,"1015.688,1002.807,-2.601,1015.705,1002.783,-2.646"
666,1,"1015.843,1002.907,-2.62"
667,2,"1015.686,1003.173,-2.614,1015.619,1003.138,-2.609"
668,1,"1015.89,1002.102,-2.624"
669,2,"1015.941,1002.244,-2.599,1015.909,1002.172,-2.627"
670,1,"1015.934,1002.376,-2.621"
671,1,"1016.063,1002.471,-2.596"
672,1,"1015.986,1002.517,-2.611"
673,2,"1015.823,1002.383,-2.616,1015.749,1002.352,-2.609"
674,1,"1015.594,1002.35,-2.614"
675,1,"1015.656,1002.813,-2.648"
676,2,"1015.781,1002.994,-2.623,1015.719,1003.006,-2.623"
677,1,"1015.624,1002.962,-2.632"
678,2,"1015.866,1001.972,-2.548,1015.845,1002.04,-2.545"
679,2,"1015.659,1002.794,-2.641,1015.577,1002.758,-2.638"
680,2,"1015.552,1002.812,-2.612,1015.503,1002.79,-2.612"
681,4,"1015.649,1002.859,-2.605,1015.581,1002.858,-2.605,1015.601,1002.811,-2.665,1015.649,1002.859,-2.605"
682,1,"1015.775,1003.128,-2.637"
683,2,"1015.873,1003.381,-2.63,1015.825,1003.348,-2.631"
684,4,"1015.664,1003.141,-2.659,1015.596,1003.127,-2.668,1015.603,1003.123,-2.678,1015.664,1003.141,-2.659"
685,1,"1015.572,1002.97,-2.614"
686,1,"1015.564,1002.905,-2.624"
687,2,"1015.568,1002.79,-2.67,1015.639,1002.784,-2.669"
688,4,"1015.8,1002.89,-2.656,1015.798,1002.896,-2.661,1015.83,1002.84,-2.671,1015.8,1002.89,-2.656"
689,1,"1016.063,1002.752,-2.637"
690,1,"1015.952,1002.71,-2.632"
691,2,"1015.862,1002.739,-2.639,1015.818,1002.688,-2.649"
692,1,"1015.693,1002.669,-2.658"
693,2,"1015.598,1002.57,-2.619,1015.595,1002.539,-2.666"
694,1,"1015.54,1002.434,-2.662"
695,1,"1015.803,1002.133,-2.631"
696,1,"1015.872,1002.037,-2.621"
697,4,"1015.878,1002.151,-2.652,1015.99,1002.162,-2.643,1015.955,1002.13,-2.682,1015.878,1002.151,-2.652"
698,1,"1015.98,1002.184,-2.644"
699,2,"1015.939,1002.496,-2.639,1016.027,1002.491,-2.635"
700,1,"1016.061,1002.548,-2.623"
701,2,"1016.06,1002.426,-2.615,1016.051,1002.492,-2.614"
702,1,"1015.985,1002.379,-2.631"
703,1,"1016.008,1002.349,-2.636"
704,1,"1016.091,1002.343,-2.622"
705,1,"1016.147,1002.281,-2.637"
706,1,"1016.032,1002.243,-2.645"
707,1,"1016.2,1002.034,-2.596"
708,1,"1015.789,1003.365,-2.66"
709,1,"1015.639,1003.121,-2.682"
710,1,"1015.542,1002.932,-2.607"
711,2,"1015.908,1003.074,-2.638,1015.892,1003.039,-2.671"
712,1,"1015.854,1002.888,-2.67"
713,1,"1016.026,1002.831,-2.646"
714,1,"1016.054,1002.778,-2.657"
715,2,"1016.086,1002.734,-2.639,1016.059,1002.698,-2.653"
716,1,"1016.026,1002.655,-2.643"
717,1,"1016.061,1002.671,-2.64"
718,1,"1016.055,1002.667,-2.653"
719,2,"1016.004,1002.8,-2.623,1016.026,1002.742,-2.7"
720,1,"1016.046,1002.832,-2.668"
721,1,"1015.873,1002.663,-2.663"
722,1,"1016.106,1002.477,-2.637"
723,1,"1016.123,1002.42,-2.627"
724,1,"1016.105,1002.221,-2.66"
725,1,"1016.012,1002.274,-2.661"
726,2,"1016.062,1002.338,-2.629,1016.02,1002.347,-2.64"
727,2,"1016.05,1002.332,-2.648,1015.965,1002.326,-2.653"
728,2,"1015.945,1002.267,-2.668,1015.863,1002.324,-2.661"
729,1,"1015.802,1002.264,-2.663"
730,1,"1015.813,1002.142,-2.672"
731,1,"1015.815,1002.173,-2.668"
732,1,"1015.857,1002.131,-2.67"
733,1,"1015.855,1002.102,-2.667"
734,1,"1015.871,1002.149,-2.674"
735,2,"1015.929,1002.142,-2.664,1015.851,1002.094,-2.667"
736,1,"1015.899,1002.056,-2.653"
737,2,"1015.95,1002.113,-2.666,1015.977,1002.168,-2.657"
738,2,"1015.624,1003.368,-2.639,1015.593,1003.283,-2.641"
739,4,"1015.597,1003.338,-2.661,1015.632,1003.264,-2.657,1015.551,1003.3,-2.655,1015.597,1003.338,-2.661"
740,2,"1015.853,1003.385,-2.603,1015.83,1003.377,-2.585"
741,2,"1015.856,1002.981,-2.663,1015.813,1002.924,-2.68"
742,2,"1015.714,1002.76,-2.678,1015.733,1002.687,-2.677"
743,2,"1015.869,1002.778,-2.654,1015.918,1002.733,-2.668"
744,2,"1015.986,1002.695,-2.624,1016.012,1002.717,-2.675"
745,1,"1015.503,1002.393,-2.668"
746,2,"1015.619,1002.314,-2.686,1015.55,1002.28,-2.672"
747,1,"1015.659,1002.2,-2.675"
748,1,"1015.755,1002.462,-2.68"
749,1,"1015.792,1002.039,-2.666"
750,4,"1015.878,1002.222,-2.675,1015.848,1002.259,-2.68,1015.891,1002.287,-2.675,1015.878,1002.222,-2.675"
751,1,"1015.955,1002.234,-2.674"
752,1,"1015.963,1002.316,-2.684"
753,1,"1015.978,1002.046,-2.681"
754,1,"1015.933,1002.114,-2.67"
755,2,"1016.051,1002.138,-2.676,1015.987,1002.181,-2.668"
756,2,"1015.965,1002.188,-2.669,1016.029,1002.184,-2.67"
757,1,"1016.038,1002.242,-2.675"
758,1,"1016.084,1002.248,-2.678"
759,2,"1016.164,1002.229,-2.659,1016.119,1002.277,-2.659"
760,2,"1016.138,1002.434,-2.647,1016.133,1002.504,-2.65"
761,1,"1016.147,1002.435,-2.665"
762,1,"1016.181,1002.192,-2.666"
763,1,"1016.135,1002.312,-2.657"
764,1,"1016.032,1002.295,-2.669"
765,1,"1015.913,1002.323,-2.675"
766,1,"1015.958,1002.28,-2.675"
767,1,"1015.97,1002.283,-2.67"
768,1,"1016.01,1002.181,-2.671"
769,2,"1016.016,1002.079,-2.692,1016.051,1002.109,-2.671"
770,1,"1016.053,1002.121,-2.687"
771,1,"1015.947,1002.16,-2.676"
772,1,"1015.959,1002.043,-2.678"
773,1,"1015.906,1002.092,-2.666"
774,1,"1015.885,1002.031,-2.656"
775,1,"1015.775,1002.135,-2.676"
776,2,"1015.781,1002.141,-2.69,1015.84,1002.153,-2.684"
777,1,"1015.827,1002.065,-2.681"
778,1,"1015.975,1002.186,-2.681"
779,1,"1015.937,1002.294,-2.678"
780,1,"1015.851,1002.447,-2.685"
781,1,"1016.073,1002.436,-2.652"
782,1,"1015.533,1002.534,-2.668"
783,1,"1015.737,1002.638,-2.678"
784,1,"1015.874,1002.613,-2.675"
785,1,"1015.931,1002.733,-2.67"
786,1,"1015.583,1002.883,-2.697"
787,2,"1015.635,1002.91,-2.704,1015.664,1002.926,-2.708"
788,2,"1015.838,1002.942,-2.676,1015.818,1002.903,-2.69"
789,2,"1015.849,1003.012,-2.698,1015.811,1002.992,-2.709"
790,1,"1015.94,1003.154,-2.691"
791,4,"1015.867,1003.257,-2.708,1015.857,1003.195,-2.737,1015.903,1003.219,-2.731,1015.867,1003.257,-2.708"
792,2,"1015.704,1003.184,-2.7,1015.68,1003.102,-2.741"
793,1,"1015.588,1003.171,-2.686"
794,1,"1015.987,1003.035,-2.708"
795,1,"1015.858,1003.081,-2.703"
796,1,"1015.888,1003.269,-2.716"
797,1,"1015.685,1003.138,-2.746"
798,2,"1015.699,1003.178,-2.748,1015.664,1003.252,-2.729"
799,2,"1015.724,1003.221,-2.763,1015.732,1003.277,-2.746"
800,1,"1015.631,1002.902,-2.718"
801,1,"1015.889,1003.014,-2.726"
802,2,"1015.646,1003.357,-2.703,1015.56,1003.343,-2.654"
803,2,"1015.64,1003.281,-2.729,1015.573,1003.297,-2.694"
804,1,"1015.801,1003.269,-2.708"
805,1,"1015.547,1003.245,-2.689"
806,2,"1016.188,1002.127,-2.675,1016.198,1002.092,-2.702"
807,2,"1015.975,1002.104,-2.666,1015.977,1002.037,-2.707"
808,2,"1015.919,1002.124,-2.669,1015.936,1002.113,-2.729"
809,1,"1015.86,1002.073,-2.678"
810,1,"1015.874,1002.081,-2.687"
811,2,"1015.777,1002.074,-2.676,1015.776,1002.015,-2.686"
812,2,"1015.802,1002.177,-2.691,1015.844,1002.153,-2.74"
813,1,"1015.713,1002.157,-2.698"
814,2,"1015.838,1002.268,-2.696,1015.857,1002.208,-2.72"
815,2,"1015.603,1002.322,-2.708,1015.605,1002.238,-2.741"
816,2,"1015.724,1002.468,-2.689,1015.754,1002.454,-2.73"
817,2,"1015.798,1002.409,-2.708,1015.818,1002.36,-2.715"
818,2,"1016.051,1002.332,-2.686,1016.057,1002.289,-2.686"
819,2,"1016.073,1002.445,-2.681,1016.089,1002.427,-2.704"
820,1,"1016.016,1002.583,-2.659"
821,1,"1015.72,1002.612,-2.688"
822,1,"1015.817,1002.7,-2.676"
823,1,"1015.978,1002.672,-2.678"
824,1,"1016.017,1002.718,-2.677"
825,1,"1015.924,1002.733,-2.683"
826,1,"1015.629,1002.75,-2.698"
827,1,"1015.923,1002.046,-2.708"
828,1,"1015.868,1002.096,-2.703"
829,1,"1016.098,1002.568,-2.7"
830,1,"1016.172,1002.237,-2.729"
831,2,"1015.946,1002.28,-2.718,1015.877,1002.226,-2.729"
832,1,"1015.927,1002.207,-2.726"
833,2,"1016.009,1002.1,-2.7,1015.977,1002.078,-2.74"
834,1,"1015.887,1002.057,-2.738"
835,1,"1015.855,1002.03,-2.735"
836,1,"1015.77,1002.017,-2.728"
837,1,"1015.758,1002.167,-2.727"
838,1,"1015.715,1002.463,-2.735"
839,1,"1015.628,1002.587,-2.727"
840,1,"1015.824,1002.598,-2.719"
841,2,"1015.656,1002.379,-2.74,1015.697,1002.356,-2.781"
842,2,"1016.009,1002.492,-2.76,1016.004,1002.423,-2.754"
843,1,"1016.14,1002.288,-2.765"
844,2,"1015.94,1002.417,-2.758,1015.925,1002.318,-2.76"
845,1,"1016.001,1002.279,-2.778"
846,1,"1015.902,1002.337,-2.768"
847,1,"1015.942,1002.3,-2.737"
848,1,"1015.68,1002.173,-2.768"
849,1,"1015.893,1002.115,-2.752"
850,1,"1015.957,1002.06,-2.756"
851,2,"1016.034,1002.191,-2.753,1016.031,1002.055,-2.764"
852,1,"1016.101,1002.164,-2.76"
853,1,"1016.074,1002.12,-2.748"
854,2,"1016.08,1002.147,-2.745,1016.162,1002.132,-2.751"
855,1,"1016.184,1002.079,-2.773"
856,2,"1016.085,1002.057,-2.755,1016.018,1002.031,-2.769"
857,1,"1016.051,1002.036,-2.747"
858,2,"1016.305,1002.114,-2.791,1016.229,1002.142,-2.817"
859,1,"1015.746,1002.063,-2.754"
860,1,"1015.705,1002.475,-2.767"
861,2,"1015.573,1002.368,-2.78,1015.602,1002.332,-2.814"
862,1,"1015.566,1002.491,-2.778"
863,1,"1016.152,1002.295,-2.777"
864,1,"1016.258,1002.137,-2.809"
865,1,"1016.145,1002.148,-2.759"
866,1,"1016.142,1002.08,-2.774"
867,1,"1016.072,1002.087,-2.772"
868,1,"1015.929,1002.054,-2.742"
869,1,"1015.87,1002.294,-2.751"
870,1,"1015.847,1002.135,-2.762"
871,1,"1015.894,1002.079,-2.755"
872,1,"1015.79,1002.046,-2.731"
873,1,"1015.836,1002.053,-2.735"
874,1,"1015.858,1002.074,-2.747"
875,1,"1015.916,1002.024,-2.751"
876,1,"1015.839,1002.036,-2.737"
877,1,"1016.172,1002.045,-2.786"
878,1,"1016.025,1002.308,-2.792"
879,1,"1015.788,1002.169,-2.788"
880,2,"1015.911,1002.021,-2.764,1015.883,1002.106,-2.793"
881,2,"1015.767,1002.116,-2.81,1015.658,1002.137,-2.817"
882,2,"1015.668,1002.414,-2.812,1015.655,1002.374,-2.858"
883,1,"1015.745,1002.547,-2.783"
884,1,"1015.964,1002.673,-2.729"
885,1,"1016.157,1002.24,-2.786"
886,2,"1016.067,1002.126,-2.781,1016.025,1002.139,-2.819"
887,2,"1015.944,1002.046,-2.769,1015.935,1002.031,-2.824"
888,1,"1015.735,1002.245,-2.825"
889,1,"1015.779,1002.024,-2.823"
890,1,"1015.994,1002.429,-2.767"
891,1,"1015.588,1002.12,-2.833"
892,2,"1015.674,1002.079,-2.826,1015.678,1002.083,-2.868"
893,2,"1015.752,1002.193,-2.848,1015.786,1002.185,-2.897"
894,2,"1015.94,1002.43,-2.806,1015.914,1002.377,-2.824"
895,1,"1016.243,1002.104,-2.854"
896,1,"1016.176,1002.043,-2.846"
897,1,"1016.128,1002.071,-2.858"
898,1,"1016.075,1002.058,-2.849"
899,2,"1016.042,1002.192,-2.825,1015.998,1002.255,-2.839"
900,1,"1016.106,1002.192,-2.833"
901,1,"1016.163,1002.098,-2.857"
902,2,"1016.184,1002.196,-2.811,1016.214,1002.148,-2.861"
903,1,"1016.211,1002.132,-2.855"
904,1,"1016.161,1002.127,-2.857"
905,1,"1016.143,1002.181,-2.865"
906,2,"1015.559,1002.086,-2.781,1015.591,1002.099,-2.762"
907,1,"1015.673,1002.08,-2.732"
908,1,"1015.819,1002.605,-2.818"
909,2,"1015.667,1002.512,-2.855,1015.679,1002.407,-2.862"
910,1,"1016.023,1002.555,-2.799"
911,2,"1016.233,1002.133,-2.887,1016.299,1002.1,-2.889"
912,2,"1016.196,1002.102,-2.887,1016.207,1002.054,-2.886"
913,2,"1015.902,1002.063,-2.934,1015.959,1002.072,-2.948"
914,1,"1015.818,1002.222,-2.906"
915,2,"1015.77,1002.169,-2.922,1015.727,1002.221,-2.918"
916,1,"1015.77,1002.304,-2.861"
917,2,"1015.955,1002.115,-2.918,1015.966,1002.08,-2.955"
918,1,"1015.961,1002.808,-2.714"
919,1,"1015.972,1002.747,-2.711"
920,1,"1015.918,1002.742,-2.737"
921,2,"1015.851,1002.777,-2.754,1015.796,1002.705,-2.787"
922,2,"1015.777,1002.811,-2.743,1015.797,1002.751,-2.782"
923,1,"1015.577,1002.693,-2.73"
924,2,"1015.679,1002.035,-2.893,1015.623,1002.035,-2.887"
925,2,"1015.684,1002.05,-2.986,1015.738,1002.071,-2.979"
926,1,"1015.755,1002.086,-2.968"
927,1,"1015.794,1002.216,-2.923"
928,1,"1015.779,1002.276,-2.884"
929,1,"1015.722,1002.334,-2.882"
930,1,"1016.207,1002.059,-2.888"
931,2,"1016.227,1002.241,-2.89,1016.186,1002.277,-2.891"
932,2,"1016.147,1002.293,-2.874,1016.118,1002.361,-2.843"
